game_id,game_date,game_type,champioship_id,category,home_division,home_team_id,home_team_name,home_club,home_score,away_team_id,away_team_name,away_division,away_club,away_score,championship_name,season,home_divsion,away_divsion,home_elo,away_elo,elo_change,margin
1284,2014-12-06,2,43,Men,2.0,496,Boca Raton 'B',Boca Raton,20,497,Naples 'B',2.0,Hammerheads,0,Orange Cup (Men-DII B sides),2015,2.0,2.0,1500,1500,0,20
1530,2014-12-06,1,47,,4.0,590,Key Biscayne HS V,KB Rugby Rats,0,595,Riviera Beach HS,4.0,Riviera Beach,7,2014-15 Friendlies,2015,4.0,4.0,1500,1500,0,-7
1529,2014-12-06,1,47,,4.0,597,Orlando HS V,Orlando RFC,21,590,Key Biscayne HS V,4.0,KB Rugby Rats,0,2014-15 Friendlies,2015,4.0,4.0,1500,1500,0,21
1499,2014-12-06,1,47,,2.0,616,Indian River W,Indian River Raptors,5,538,Jacksonville W 2015,2.0,Jacksonville W,32,2014-15 Friendlies,2015,2.0,2.0,1500,1500,0,-27
1218,2014-12-06,2,41,Men,3.0,500,Brevard,Brevard,12,504,Palm Beach,3.0,Palm Beach,52,Mens DIII,2015,3.0,3.0,1500,1500,0,-40
1162,2014-12-06,2,40,Men,2.0,485,Boca Raton,Boca Raton,29,490,Naples,2.0,Hammerheads,7,Mens DII,2015,2.0,2.0,1500,1500,0,22
1161,2014-12-06,2,40,Men,2.0,488,Ft. Lauderdale,Ft. Lauderdale,45,489,Tridents,2.0,Miami Tridents,23,Mens DII,2015,2.0,2.0,1500,1500,0,22
1160,2014-12-06,2,40,Men,2.0,486,Miami RFC,Miami Rugby FC,27,487,Jacksonville,2.0,Jacksonville M,36,Mens DII,2015,2.0,2.0,1500,1500,0,-9
1217,2014-12-06,2,41,Men,3.0,508,Daytona,Daytona M,26,506,Sarasota,3.0,Sarasota,26,Mens DIII,2015,3.0,3.0,1500,1500,0,0
1216,2014-12-06,2,41,Men,3.0,505,Tampa D3,Tampa Krewe,8,503,Pelican,3.0,Pelicans,33,Mens DIII,2015,3.0,3.0,1500,1500,0,-25
1163,2014-12-06,2,40,Men,2.0,491,Tampa,Tampa Krewe,21,492,Orlando,2.0,Orlando RFC,24,Mens DII,2015,2.0,2.0,1500,1500,0,-3
1165,2014-12-13,2,40,Men,2.0,492,Orlando,Orlando RFC,25,488,Ft. Lauderdale,2.0,Ft. Lauderdale,15,Mens DII,2015,2.0,2.0,1500,1500,0,10
1164,2014-12-13,2,40,Men,2.0,490,Naples,Hammerheads,36,486,Miami RFC,2.0,Miami Rugby FC,17,Mens DII,2015,2.0,2.0,1500,1500,0,19
1167,2014-12-13,2,40,Men,2.0,485,Boca Raton,Boca Raton,35,489,Tridents,2.0,Miami Tridents,7,Mens DII,2015,2.0,2.0,1500,1500,0,28
1288,2014-12-13,2,43,Men,2.0,498,Orlando RFC 'B',Orlando RFC,64,494,Ft. Lauderdale 'B',2.0,Ft. Lauderdale,0,Orange Cup (Men-DII B sides),2015,2.0,2.0,1500,1500,0,64
1287,2014-12-13,2,43,Men,2.0,497,Naples 'B',Hammerheads,50,493,Miami Rugby  'B',2.0,Miami Rugby FC,0,Orange Cup (Men-DII B sides),2015,2.0,2.0,1500,1500,0,50
1289,2014-12-13,2,43,Men,2.0,496,Boca Raton 'B',Boca Raton,43,495,Miami Tridents 'B',2.0,Miami Tridents,21,Orange Cup (Men-DII B sides),2015,2.0,2.0,1500,1500,0,22
1547,2015-01-03,1,47,,4.0,630,St. Thomas Aquinas,Aquinas Rugby,21,631,Okapi HS V,4.0,Okapi Rugby,42,2014-15 Friendlies,2015,4.0,4.0,1500,1500,0,-21
1290,2015-01-10,2,43,Men,2.0,495,Miami Tridents 'B',Miami Tridents,21,498,Orlando RFC 'B',2.0,Orlando RFC,45,Orange Cup (Men-DII B sides),2015,2.0,2.0,1500,1500,0,-24
1291,2015-01-10,2,43,Men,2.0,497,Naples 'B',Hammerheads,0,496,Boca Raton 'B',2.0,Boca Raton,20,Orange Cup (Men-DII B sides),2015,2.0,2.0,1500,1500,0,-20
1168,2015-01-10,2,40,Men,2.0,489,Tridents,Miami Tridents,52,492,Orlando,2.0,Orlando RFC,25,Mens DII,2015,2.0,2.0,1500,1500,0,27
1169,2015-01-10,2,40,Men,2.0,490,Naples,Hammerheads,3,485,Boca Raton,2.0,Boca Raton,45,Mens DII,2015,2.0,2.0,1500,1500,0,-42
1170,2015-01-10,2,40,Men,2.0,486,Miami RFC,Miami Rugby FC,29,491,Tampa,2.0,Tampa Krewe,19,Mens DII,2015,2.0,2.0,1500,1500,0,10
1171,2015-01-10,2,40,Men,2.0,488,Ft. Lauderdale,Ft. Lauderdale,53,487,Jacksonville,2.0,Jacksonville M,19,Mens DII,2015,2.0,2.0,1500,1500,0,34
1432,2015-01-17,2,50,Men,4.0,603,Cape Pirates HS V,Cape Pirates,15,602,Tampa Krewe HS,4.0,Tampa Krewe,0,High School Boys ,2015,4.0,4.0,1500,1500,0,15
1574,2015-01-17,1,47,,3.0,527,Sarasota,Sarasota,59,570,FSU,2.0,Florida State M,17,2014-15 Friendlies,2015,3.0,2.0,1500,1500,0,42
1573,2015-01-17,2,43,Men,2.0,493,Miami Rugby  'B',Miami Rugby FC,7,496,Boca Raton 'B',2.0,Boca Raton,47,Orange Cup (Men-DII B sides),2015,2.0,2.0,1500,1500,0,-40
1368,2015-01-17,2,40,Men,2.0,486,Miami RFC,Miami Rugby FC,22,485,Boca Raton,2.0,Boca Raton,24,Mens DII,2015,2.0,2.0,1500,1500,0,-2
1564,2015-01-17,1,47,,2.0,533,U of Florida,UF Men,29,528,USF,2.0,USF M,34,2014-15 Friendlies,2015,2.0,2.0,1500,1500,0,-5
1175,2015-01-17,2,40,Men,2.0,489,Tridents,Miami Tridents,20,488,Ft. Lauderdale,2.0,Ft. Lauderdale,44,Mens DII,2015,2.0,2.0,1500,1500,0,-24
1174,2015-01-17,2,40,Men,2.0,492,Orlando,Orlando RFC,34,491,Tampa,2.0,Tampa Krewe,20,Mens DII,2015,2.0,2.0,1500,1500,0,14
1172,2015-01-17,2,40,Men,2.0,487,Jacksonville,Jacksonville M,63,490,Naples,2.0,Hammerheads,5,Mens DII,2015,2.0,2.0,1500,1500,0,58
1297,2015-01-17,2,43,Men,2.0,495,Miami Tridents 'B',Miami Tridents,20,494,Ft. Lauderdale 'B',2.0,Ft. Lauderdale,0,Orange Cup (Men-DII B sides),2015,2.0,2.0,1500,1500,0,20
1590,2015-01-23,2,50,Men,4.0,603,Cape Pirates HS V,Cape Pirates,10,608,Jupiter Sharks HS V,4.0,Jupiter Sharks RC,7,High School Boys ,2015,4.0,4.0,1500,1500,0,3
1265,2015-01-24,2,42,Men,2.0,511,Jacksonville W 2015,Jacksonville W,5,510,Fort Miami 2015,2.0,Fort Miami,34,FRU Womens DII,2015,2.0,2.0,1500,1500,0,-29
1426,2015-01-24,2,50,Men,4.0,610,St. Thomas Aquinas,Aquinas Rugby,17,609,Miami Rugby HS,4.0,Miami Rugby Youth,17,High School Boys ,2015,4.0,4.0,1500,1500,0,0
1424,2015-01-24,2,50,Men,4.0,607,Boca HS V,Boca Raton Juniors,14,604,Key Biscayne HS V,4.0,KB Rugby Rats,15,High School Boys ,2015,4.0,4.0,1500,1500,0,-1
1422,2015-01-24,2,50,Men,4.0,601,Orlando HS V,Orlando RFC,43,602,Tampa Krewe HS,4.0,Tampa Krewe,10,High School Boys ,2015,4.0,4.0,1500,1500,0,33
1418,2015-01-24,5,50,College Women,4.0,600,Daytona HS V,Daytona U19,20,611,Riviera Beach HS,4.0,Riviera Beach,5,High School Boys ,2015,4.0,4.0,1500,1500,0,15
1425,2015-01-24,2,50,Men,4.0,606,Mavericks HS V,Archbishop McCarthy,0,605,Naples Bears - HS,4.0,Hammerhead Youth Rugby,48,High School Boys ,2015,4.0,4.0,1500,1500,0,-48
1565,2015-01-24,1,47,,2.0,528,USF,USF M,12,559,Pelican,3.0,Pelicans,79,2014-15 Friendlies,2015,2.0,3.0,1500,1500,0,-67
1563,2015-01-24,1,47,,3.0,527,Sarasota,Sarasota,77,533,U of Florida,2.0,UF Men,0,2014-15 Friendlies,2015,3.0,2.0,1500,1500,0,77
1578,2015-01-24,2,53,Men,1.0,640,UCF W,UCF W,50,639,FSU W,1.0,Florida State W,12,SIRC (College Women D1),2015,1.0,1.0,1500,1500,0,38
1577,2015-01-24,2,40,Men,2.0,487,Jacksonville,Jacksonville M,53,491,Tampa,2.0,Tampa Krewe,12,Mens DII,2015,2.0,2.0,1500,1500,0,41
1553,2015-01-24,2,50,Men,4.0,615,Trojans U19,Trojan U19,25,632,BYE,4.0,Rugby Club,0,High School Boys ,2015,4.0,4.0,1500,1500,0,25
1509,2015-01-30,1,47,,2.0,528,USF,USF M,19,546,Florida Tech Rugby,2.0,Florida Tech Rugby,41,2014-15 Friendlies,2015,2.0,2.0,1500,1500,0,-22
1579,2015-01-31,2,53,Men,1.0,639,FSU W,Florida State W,0,643,Life University,1.0,Out of State,90,SIRC (College Women D1),2015,1.0,1.0,1500,1500,0,-90
1580,2015-01-31,2,53,Men,1.0,641,UF W,UF Women,67,642,Georgia Tech,1.0,Out of State,10,SIRC (College Women D1),2015,1.0,1.0,1500,1500,0,57
1591,2015-01-31,2,50,Men,4.0,615,Trojans U19,Trojan U19,0,613,Weston HS,4.0,Weston U19,31,High School Boys ,2015,4.0,4.0,1500,1500,0,-31
1594,2015-01-31,2,50,Men,4.0,606,Mavericks HS V,Archbishop McCarthy,0,604,Key Biscayne HS V,4.0,KB Rugby Rats,69,High School Boys ,2015,4.0,4.0,1500,1500,0,-69
1597,2015-01-31,1,47,,4.0,631,Okapi HS V,Okapi Rugby,26,646,Cardinal Gibbons  JV,4.0,Cardinal Gibbons,24,2014-15 Friendlies,2015,4.0,4.0,1500,1500,0,2
1596,2015-01-31,1,47,,3.0,568,Palm Beach,Palm Beach,22,645,Boca Raton 'B',2.0,Boca Raton,15,2014-15 Friendlies,2015,3.0,2.0,1500,1500,0,7
1177,2015-01-31,2,40,Men,2.0,488,Ft. Lauderdale,Ft. Lauderdale,30,485,Boca Raton,2.0,Boca Raton,32,Mens DII,2015,2.0,2.0,1500,1500,0,-2
1178,2015-01-31,2,40,Men,2.0,489,Tridents,Miami Tridents,16,486,Miami RFC,2.0,Miami Rugby FC,10,Mens DII,2015,2.0,2.0,1500,1500,0,6
1576,2015-01-31,1,47,,2.0,533,U of Florida,UF Men,0,542,Gainesville,3.0,Gainesville Hogs,98,2014-15 Friendlies,2015,2.0,3.0,1500,1500,0,-98
1179,2015-01-31,2,40,Men,2.0,490,Naples,Hammerheads,21,492,Orlando,2.0,Orlando RFC,61,Mens DII,2015,2.0,2.0,1500,1500,0,-40
1554,2015-01-31,2,50,Men,4.0,614,Cardinal Gibbons  HS,Cardinal Gibbons,25,632,BYE,4.0,Rugby Club,0,High School Boys ,2015,4.0,4.0,1500,1500,0,25
1435,2015-01-31,2,50,Men,4.0,608,Jupiter Sharks HS V,Jupiter Sharks RC,10,610,St. Thomas Aquinas,4.0,Aquinas Rugby,5,High School Boys ,2015,4.0,4.0,1500,1500,0,5
1299,2015-01-31,2,43,Men,2.0,495,Miami Tridents 'B',Miami Tridents,25,493,Miami Rugby  'B',2.0,Miami Rugby FC,19,Orange Cup (Men-DII B sides),2015,2.0,2.0,1500,1500,0,6
1532,2015-01-31,2,52,Men,4.0,626,Naples HS Girls,Naples Girls Rugby,62,625,Riviera Beach HS Girls,4.0,Riviera Beach,0,High School Girls,2015,4.0,4.0,1500,1500,0,62
1533,2015-01-31,2,52,Men,4.0,627,Sebastian HS Girls,Sebastian River HS,25,624,Boca HS Girls,4.0,Boca Raton Juniors,0,High School Girls,2015,4.0,4.0,1500,1500,0,25
1434,2015-01-31,2,50,Men,4.0,605,Naples Bears - HS,Hammerhead Youth Rugby,13,607,Boca HS V,4.0,Boca Raton Juniors,10,High School Boys ,2015,4.0,4.0,1500,1500,0,3
1436,2015-01-31,2,50,Men,4.0,609,Miami Rugby HS,Miami Rugby Youth,26,611,Riviera Beach HS,4.0,Riviera Beach,64,High School Boys ,2015,4.0,4.0,1500,1500,0,-38
1513,2015-01-31,2,51,Men,2.0,618,FAU W,FAU Rugby W,74,619,UM W,2.0,UM Women,5,College Women DII Spring,2015,2.0,2.0,1500,1500,0,69
1396,2015-01-31,2,49,Men,2.0,565,UM,UM Men,42,562,Ave Maria ,2.0,Ave Maria,7,NSCRO Florida,2015,2.0,2.0,1500,1500,0,35
1266,2015-01-31,2,42,Men,2.0,512,Orlando W 2015,Orlando RFC,43,510,Fort Miami 2015,2.0,Fort Miami,48,FRU Womens DII,2015,2.0,2.0,1500,1500,0,-5
1298,2015-01-31,2,43,Men,2.0,494,Ft. Lauderdale 'B',Ft. Lauderdale,0,496,Boca Raton 'B',2.0,Boca Raton,20,Orange Cup (Men-DII B sides),2015,2.0,2.0,1500,1500,0,-20
1419,2015-01-31,2,50,Men,4.0,601,Orlando HS V,Orlando RFC,3,600,Daytona HS V,4.0,Daytona U19,41,High School Boys ,2015,4.0,4.0,1500,1500,0,-38
1300,2015-01-31,2,43,Men,2.0,497,Naples 'B',Hammerheads,35,498,Orlando RFC 'B',2.0,Orlando RFC,21,Orange Cup (Men-DII B sides),2015,2.0,2.0,1500,1500,0,14
1572,2015-02-07,2,51,Men,2.0,620,USF W,USF - W,75,618,FAU W,2.0,FAU Rugby W,0,College Women DII Spring,2015,2.0,2.0,1500,1500,0,75
1440,2015-02-07,5,50,College Women,4.0,602,Tampa Krewe HS,Tampa Krewe,14,605,Naples Bears - HS,4.0,Hammerhead Youth Rugby,19,High School Boys ,2015,4.0,4.0,1500,1500,0,-5
1443,2015-02-07,5,50,College Women,4.0,611,Riviera Beach HS,Riviera Beach,59,615,Trojans U19,4.0,Trojan U19,0,High School Boys ,2015,4.0,4.0,1500,1500,0,59
1442,2015-02-07,5,50,College Women,4.0,607,Boca HS V,Boca Raton Juniors,0,608,Jupiter Sharks HS V,4.0,Jupiter Sharks RC,26,High School Boys ,2015,4.0,4.0,1500,1500,0,-26
1420,2015-02-07,5,50,College Women,4.0,614,Cardinal Gibbons  HS,Cardinal Gibbons,0,600,Daytona HS V,4.0,Daytona U19,39,High School Boys ,2015,4.0,4.0,1500,1500,0,-39
1389,2015-02-07,2,49,Men,2.0,566,UNF,UNF RFC,31,564,FGCU,2.0,FGCU,7,NSCRO Florida,2015,2.0,2.0,1500,1500,0,24
1388,2015-02-07,2,49,Men,2.0,563,Eckerd,Eckerd Rugby M,28,562,Ave Maria ,2.0,Ave Maria,0,NSCRO Florida,2015,2.0,2.0,1500,1500,0,28
1304,2015-02-07,2,43,Men,2.0,497,Naples 'B',Hammerheads,33,495,Miami Tridents 'B',2.0,Miami Tridents,11,Orange Cup (Men-DII B sides),2015,2.0,2.0,1500,1500,0,22
1303,2015-02-07,2,43,Men,2.0,493,Miami Rugby  'B',Miami Rugby FC,25,494,Ft. Lauderdale 'B',2.0,Ft. Lauderdale,0,Orange Cup (Men-DII B sides),2015,2.0,2.0,1500,1500,0,25
1431,2015-02-07,5,50,College Women,4.0,603,Cape Pirates HS V,Cape Pirates,15,613,Weston HS,4.0,Weston U19,14,High School Boys ,2015,4.0,4.0,1500,1500,0,1
1581,2015-02-07,2,53,Men,1.0,639,FSU W,Florida State W,10,641,UF W,1.0,UF Women,50,SIRC (College Women D1),2015,1.0,1.0,1500,1500,0,-40
1182,2015-02-07,2,40,Men,2.0,490,Naples,Hammerheads,14,489,Tridents,2.0,Miami Tridents,41,Mens DII,2015,2.0,2.0,1500,1500,0,-27
1181,2015-02-07,2,40,Men,2.0,486,Miami RFC,Miami Rugby FC,12,488,Ft. Lauderdale,2.0,Ft. Lauderdale,31,Mens DII,2015,2.0,2.0,1500,1500,0,-19
1199,2015-02-07,2,40,Men,2.0,491,Tampa,Tampa Krewe,18,485,Boca Raton,2.0,Boca Raton,39,Mens DII,2015,2.0,2.0,1500,1500,0,-21
1223,2015-02-07,2,41,Men,3.0,500,Brevard,Brevard,20,509,Tallahassee,3.0,Tallahassee RFC,0,Mens DIII,2015,3.0,3.0,1500,1500,0,20
1222,2015-02-07,2,41,Men,3.0,503,Pelican,Pelicans,50,507,Indian River,3.0,Indian River Raptors,5,Mens DIII,2015,3.0,3.0,1500,1500,0,45
1221,2015-02-07,2,41,Men,3.0,504,Palm Beach,Palm Beach,27,502,Gainesville,3.0,Gainesville Hogs,0,Mens DIII,2015,3.0,3.0,1500,1500,0,27
1220,2015-02-07,2,41,Men,3.0,505,Tampa D3,Tampa Krewe,5,508,Daytona,3.0,Daytona M,59,Mens DIII,2015,3.0,3.0,1500,1500,0,-54
1555,2015-02-07,5,50,College Women,4.0,601,Orlando HS V,Orlando RFC,25,632,BYE,4.0,Rugby Club,0,High School Boys ,2015,4.0,4.0,1500,1500,0,25
1439,2015-02-08,5,50,College Women,4.0,604,Key Biscayne HS V,KB Rugby Rats,28,610,St. Thomas Aquinas,4.0,Aquinas Rugby,5,High School Boys ,2015,4.0,4.0,1500,1500,0,23
1272,2015-02-14,2,45,Men,2.0,526,USF,USF M,27,523,FIU,2.0,FIU M,24,SIRC  (College Men),2015,2.0,2.0,1500,1500,0,3
1273,2015-02-14,2,45,Men,2.0,522,FAU,FAU Rugby Men,0,525,UCF,2.0,UCF M,92,SIRC  (College Men),2015,2.0,2.0,1500,1500,0,-92
1556,2015-02-14,2,50,Men,4.0,613,Weston HS,Weston U19,25,632,BYE,4.0,Rugby Club,0,High School Boys ,2015,4.0,4.0,1500,1500,0,25
1391,2015-02-14,2,49,Men,2.0,564,FGCU,FGCU,13,565,UM,2.0,UM Men,10,NSCRO Florida,2015,2.0,2.0,1500,1500,0,3
1599,2015-02-14,5,50,College Women,4.0,609,Miami Rugby HS,Miami Rugby Youth,7,608,Jupiter Sharks HS V,4.0,Jupiter Sharks RC,20,High School Boys ,2015,4.0,4.0,1500,1500,0,-13
1180,2015-02-14,2,40,Men,2.0,487,Jacksonville,Jacksonville M,20,492,Orlando,2.0,Orlando RFC,17,Mens DII,2015,2.0,2.0,1500,1500,0,3
1582,2015-02-14,2,53,Men,1.0,644,Tenessee,Out of State,0,640,UCF W,1.0,UCF W,65,SIRC (College Women D1),2015,1.0,1.0,1500,1500,0,-65
1390,2015-02-14,2,49,Men,2.0,563,Eckerd,Eckerd Rugby M,5,566,UNF,2.0,UNF RFC,40,NSCRO Florida,2015,2.0,2.0,1500,1500,0,-35
1447,2015-02-14,2,50,Men,4.0,606,Mavericks HS V,Archbishop McCarthy,0,607,Boca HS V,4.0,Boca Raton Juniors,77,High School Boys ,2015,4.0,4.0,1500,1500,0,-77
1449,2015-02-14,2,50,Men,4.0,610,St. Thomas Aquinas,Aquinas Rugby,5,611,Riviera Beach HS,4.0,Riviera Beach,56,High School Boys ,2015,4.0,4.0,1500,1500,0,-51
1451,2015-02-14,2,50,Men,4.0,615,Trojans U19,Trojan U19,17,614,Cardinal Gibbons  HS,4.0,Cardinal Gibbons,22,High School Boys ,2015,4.0,4.0,1500,1500,0,-5
1445,2015-02-14,2,50,Men,4.0,601,Orlando HS V,Orlando RFC,26,603,Cape Pirates HS V,4.0,Cape Pirates,14,High School Boys ,2015,4.0,4.0,1500,1500,0,12
1444,2015-02-14,2,50,Men,4.0,600,Daytona HS V,Daytona U19,70,602,Tampa Krewe HS,4.0,Tampa Krewe,8,High School Boys ,2015,4.0,4.0,1500,1500,0,62
1511,2015-02-14,1,47,,2.0,557,Key West  Rugby,Key West  Rugby,34,546,Florida Tech Rugby,2.0,Florida Tech Rugby,5,2014-15 Friendlies,2015,2.0,2.0,1500,1500,0,29
1548,2015-02-14,2,50,Men,4.0,605,Naples Bears - HS,Hammerhead Youth Rugby,43,604,Key Biscayne HS V,4.0,KB Rugby Rats,27,High School Boys ,2015,4.0,4.0,1500,1500,0,16
1535,2015-02-14,2,52,Men,4.0,626,Naples HS Girls,Naples Girls Rugby,21,627,Sebastian HS Girls,4.0,Sebastian River HS,0,High School Girls,2015,4.0,4.0,1500,1500,0,21
1583,2015-02-15,2,53,Men,1.0,642,Georgia Tech,Out of State,41,640,UCF W,1.0,UCF W,17,SIRC (College Women D1),2015,1.0,1.0,1500,1500,0,24
1604,2015-02-15,2,54,Men,4.0,652,Okapi U14,Okapi Rugby,15,653,Wellington U14,4.0,Wellington Wizards,30,FRYU U14 League,2015,4.0,4.0,1500,1500,0,-15
1605,2015-02-15,2,54,Men,4.0,651,Miami Rugby U14,Miami Rugby Youth,30,649,Boca Raton U14,4.0,Boca Raton Juniors,5,FRYU U14 League,2015,4.0,4.0,1500,1500,0,25
1428,2015-02-19,2,50,Men,4.0,614,Cardinal Gibbons  HS,Cardinal Gibbons,5,613,Weston HS,4.0,Weston U19,28,High School Boys ,2015,4.0,4.0,1500,1500,0,-23
1441,2015-02-21,5,50,College Women,4.0,609,Miami Rugby HS,Miami Rugby Youth,72,606,Mavericks HS V,4.0,Archbishop McCarthy,5,High School Boys ,2015,4.0,4.0,1500,1500,0,67
1275,2015-02-21,2,45,Men,2.0,522,FAU,FAU Rugby Men,22,526,USF,2.0,USF M,53,SIRC  (College Men),2015,2.0,2.0,1500,1500,0,-31
1608,2015-02-22,2,54,Men,4.0,653,Wellington U14,Wellington Wizards,25,651,Miami Rugby U14,4.0,Miami Rugby Youth,10,FRYU U14 League,2015,4.0,4.0,1500,1500,0,15
1606,2015-02-22,2,54,Men,4.0,649,Boca Raton U14,Boca Raton Juniors,5,650,Key Biscayne U14,4.0,KB Rugby Rats,30,FRYU U14 League,2015,4.0,4.0,1500,1500,0,-25
1607,2015-02-22,2,54,Men,4.0,654,West Pines U14,West Pines Rugby,10,652,Okapi U14,4.0,Okapi Rugby,15,FRYU U14 League,2015,4.0,4.0,1500,1500,0,-5
1455,2015-02-28,5,50,College Women,4.0,606,Mavericks HS V,Archbishop McCarthy,5,603,Cape Pirates HS V,4.0,Cape Pirates,62,High School Boys ,2015,4.0,4.0,1500,1500,0,-57
1228,2015-02-28,2,41,Men,3.0,508,Daytona,Daytona M,20,502,Gainesville,3.0,Gainesville Hogs,24,Mens DIII,2015,3.0,3.0,1500,1500,0,-4
1227,2015-02-28,2,41,Men,3.0,503,Pelican,Pelicans,0,506,Sarasota,3.0,Sarasota,20,Mens DIII,2015,3.0,3.0,1500,1500,0,-20
1226,2015-02-28,2,41,Men,3.0,507,Indian River,Indian River Raptors,14,500,Brevard,3.0,Brevard,41,Mens DIII,2015,3.0,3.0,1500,1500,0,-27
1225,2015-02-28,2,41,Men,3.0,509,Tallahassee,Tallahassee RFC,5,504,Palm Beach,3.0,Palm Beach,47,Mens DIII,2015,3.0,3.0,1500,1500,0,-42
1186,2015-02-28,2,40,Men,2.0,488,Ft. Lauderdale,Ft. Lauderdale,47,491,Tampa,2.0,Tampa Krewe,17,Mens DII,2015,2.0,2.0,1500,1500,0,30
1184,2015-02-28,2,40,Men,2.0,492,Orlando,Orlando RFC,18,485,Boca Raton,2.0,Boca Raton,7,Mens DII,2015,2.0,2.0,1500,1500,0,11
1183,2015-02-28,2,40,Men,2.0,489,Tridents,Miami Tridents,30,487,Jacksonville,2.0,Jacksonville M,15,Mens DII,2015,2.0,2.0,1500,1500,0,15
1459,2015-02-28,5,50,College Women,4.0,610,St. Thomas Aquinas,Aquinas Rugby,36,614,Cardinal Gibbons  HS,4.0,Cardinal Gibbons,5,High School Boys ,2015,4.0,4.0,1500,1500,0,31
1456,2015-02-28,5,50,College Women,4.0,615,Trojans U19,Trojan U19,0,605,Naples Bears - HS,4.0,Hammerhead Youth Rugby,16,High School Boys ,2015,4.0,4.0,1500,1500,0,-16
1454,2015-02-28,5,50,College Women,4.0,602,Tampa Krewe HS,Tampa Krewe,17,611,Riviera Beach HS,4.0,Riviera Beach,12,High School Boys ,2015,4.0,4.0,1500,1500,0,5
1398,2015-02-28,2,49,Men,2.0,562,Ave Maria ,Ave Maria,0,566,UNF,2.0,UNF RFC,28,NSCRO Florida,2015,2.0,2.0,1500,1500,0,-28
1452,2015-02-28,5,50,College Women,4.0,600,Daytona HS V,Daytona U19,25,604,Key Biscayne HS V,4.0,KB Rugby Rats,0,High School Boys ,2015,4.0,4.0,1500,1500,0,25
1397,2015-02-28,2,49,Men,2.0,565,UM,UM Men,12,563,Eckerd,2.0,Eckerd Rugby M,12,NSCRO Florida,2015,2.0,2.0,1500,1500,0,0
1519,2015-02-28,2,51,Men,2.0,622,Eckerd W,Eckerd Rugby W,10,618,FAU W,2.0,FAU Rugby W,0,College Women DII Spring,2015,2.0,2.0,1500,1500,0,10
1306,2015-02-28,2,43,Men,2.0,498,Orlando RFC 'B',Orlando RFC,18,496,Boca Raton 'B',2.0,Boca Raton,7,Orange Cup (Men-DII B sides),2015,2.0,2.0,1500,1500,0,11
1276,2015-02-28,2,45,Men,2.0,525,UCF,UCF M,38,523,FIU,2.0,FIU M,0,SIRC  (College Men),2015,2.0,2.0,1500,1500,0,38
1557,2015-02-28,5,50,College Women,4.0,608,Jupiter Sharks HS V,Jupiter Sharks RC,25,632,BYE,4.0,Rugby Club,0,High School Boys ,2015,4.0,4.0,1500,1500,0,25
1587,2015-02-28,2,53,Men,1.0,640,UCF W,UCF W,37,641,UF W,1.0,UF Women,7,SIRC (College Women D1),2015,1.0,1.0,1500,1500,0,30
1586,2015-02-28,2,53,Men,1.0,639,FSU W,Florida State W,17,642,Georgia Tech,1.0,Out of State,12,SIRC (College Women D1),2015,1.0,1.0,1500,1500,0,5
1602,2015-02-28,2,45,Men,2.0,522,FAU,FAU Rugby Men,0,524,FSU,2.0,Florida State M,20,SIRC  (College Men),2015,2.0,2.0,1500,1500,0,-20
1453,2015-02-28,5,50,College Women,4.0,601,Orlando HS V,Orlando RFC,31,607,Boca HS V,4.0,Boca Raton Juniors,5,High School Boys ,2015,4.0,4.0,1500,1500,0,26
1611,2015-03-01,2,54,Men,4.0,652,Okapi U14,Okapi Rugby,25,649,Boca Raton U14,4.0,Boca Raton Juniors,5,FRYU U14 League,2015,4.0,4.0,1500,1500,0,20
1609,2015-03-01,2,54,Men,4.0,650,Key Biscayne U14,KB Rugby Rats,5,651,Miami Rugby U14,4.0,Miami Rugby Youth,20,FRYU U14 League,2015,4.0,4.0,1500,1500,0,-15
1610,2015-03-01,2,54,Men,4.0,654,West Pines U14,West Pines Rugby,10,653,Wellington U14,4.0,Wellington Wizards,20,FRYU U14 League,2015,4.0,4.0,1500,1500,0,-10
1230,2015-03-07,2,41,Men,3.0,507,Indian River,Indian River Raptors,19,509,Tallahassee,3.0,Tallahassee RFC,31,Mens DIII,2015,3.0,3.0,1500,1500,0,-12
1190,2015-03-07,2,40,Men,2.0,490,Naples,Hammerheads,14,488,Ft. Lauderdale,2.0,Ft. Lauderdale,43,Mens DII,2015,2.0,2.0,1500,1500,0,-29
1189,2015-03-07,2,40,Men,2.0,491,Tampa,Tampa Krewe,29,489,Tridents,2.0,Miami Tridents,20,Mens DII,2015,2.0,2.0,1500,1500,0,9
1188,2015-03-07,2,40,Men,2.0,486,Miami RFC,Miami Rugby FC,12,492,Orlando,2.0,Orlando RFC,59,Mens DII,2015,2.0,2.0,1500,1500,0,-47
1187,2015-03-07,2,40,Men,2.0,485,Boca Raton,Boca Raton,45,487,Jacksonville,2.0,Jacksonville M,15,Mens DII,2015,2.0,2.0,1500,1500,0,30
1233,2015-03-07,2,41,Men,3.0,506,Sarasota,Sarasota,9,504,Palm Beach,3.0,Palm Beach,8,Mens DIII,2015,3.0,3.0,1500,1500,0,1
1232,2015-03-07,2,41,Men,3.0,508,Daytona,Daytona M,34,503,Pelican,3.0,Pelicans,19,Mens DIII,2015,3.0,3.0,1500,1500,0,15
